gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	colors	sizes	types	oneMentioned	theMentioned
5222-f	1455301650674	58	colorSizeTrial	size22	small_purple_bracelet	target	4	4	NA	NA	big_purple_bracelet	distractor	2	2	NA	NA	big_purple_bracelet	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455301649279	small	True	False	False	bracelet	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
5222-f	1455301662993	60	colorSizeTrial	size41	big_blue_binder	target	3	5	NA	NA	small_green_binder	distractor	5	2	NA	NA	small_green_binder	distractor	4	4	NA	NA	small_green_binder	distractor	2	1	NA	NA	small_blue_binder	distractor	1	3	NA	NA	1	1	0	big blue		1455301661203	big blue	True	True	False	binder	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
5222-f	1455301678749	63	colorSizeTrial	size21	big_orange_cushion	target	2	4	NA	NA	small_blue_cushion	distractor	3	2	NA	NA	small_orange_cushion	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest		1455301676877	biggest	False	False	False	cushion	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
5222-f	1455301684886	64	colorSizeTrial	color33	big_white_phone	target	1	4	NA	NA	big_pink_phone	distractor	4	3	NA	NA	big_pink_phone	distractor	2	1	NA	NA	big_pink_phone	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455301683512	white	False	True	False	phone	big	white	TRUE	FALSE	FALSE	FALSE	FALSE
5222-f	1455301689784	65	colorSizeTrial	color22	small_white_shoe	target	4	3	NA	NA	small_yellow_shoe	distractor	3	2	NA	NA	small_yellow_shoe	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455301688539	white	False	True	False	shoe	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
5222-f	1455301694241	66	colorSizeTrial	color21	big_red_bucket	target	3	3	NA	NA	small_pink_bucket	distractor	2	4	NA	NA	big_pink_bucket	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301692642	red	False	True	False	bucket	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
5222-f	1455301709858	69	colorSizeTrial	color33	small_black_book	target	4	3	NA	NA	small_blue_book	distractor	2	4	NA	NA	small_blue_book	distractor	3	1	NA	NA	small_blue_book	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black		1455301708197	black	False	True	False	book	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
5222-f	1455301717842	70	colorSizeTrial	size43	big_purple_butterfly	target	1	4	NA	NA	small_purple_butterfly	distractor	3	2	NA	NA	small_purple_butterfly	distractor	4	1	NA	NA	small_blue_butterfly	distractor	5	3	NA	NA	small_purple_butterfly	distractor	2	5	NA	NA	1	1	0	biggest		1455301714406	biggest	False	False	False	butterfly	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
5222-f	1455301725570	71	colorSizeTrial	size42	big_brown_jacket	target	2	4	NA	NA	small_brown_jacket	distractor	4	2	NA	NA	small_brown_jacket	distractor	3	1	NA	NA	small_green_jacket	distractor	5	5	NA	NA	small_green_jacket	distractor	1	3	NA	NA	1	1	0	biggest		1455301723012	biggest	False	False	False	jacket	big	brown	FALSE	TRUE	FALSE	FALSE	FALSE
3747-d	1455302394689	3	colorSizeTrial	size21	big_green_bracelet	target	4	4	NA	NA	small_green_bracelet	distractor	3	2	NA	NA	small_purple_bracelet	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green bracelet big		1455302391884	green bracelet big	True	True	True	bracelet	big	green	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302409953	5	colorSizeTrial	size31	small_yellow_napkin	target	3	1	NA	NA	big_orange_napkin	distractor	2	2	NA	NA	big_orange_napkin	distractor	4	4	NA	NA	big_yellow_napkin	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small yellow napkin		1455302407618	small yellow napkin	True	True	True	napkin	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302429747	7	colorSizeTrial	size43	small_purple_hairdryer	target	5	3	NA	NA	big_purple_hairdryer	distractor	2	5	NA	NA	big_pink_hairdryer	distractor	3	1	NA	NA	big_purple_hairdryer	distractor	4	4	NA	NA	big_purple_hairdryer	distractor	1	2	NA	NA	1	1	0	small purple 		1455302427493	small purple 	True	True	False	hairdryer	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
3747-d	1455302437659	8	colorSizeTrial	size44	big_blue_rug	target	4	4	NA	NA	small_blue_rug	distractor	3	3	NA	NA	small_blue_rug	distractor	1	2	NA	NA	small_blue_rug	distractor	5	5	NA	NA	small_blue_rug	distractor	2	1	NA	NA	1	1	0	blue rug big		1455302435259	blue rug big	True	True	True	rug	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302455826	11	colorSizeTrial	color42	big_brown_turtle	target	2	3	NA	NA	big_black_turtle	distractor	5	2	NA	NA	small_black_turtle	distractor	4	4	NA	NA	small_black_turtle	distractor	3	5	NA	NA	big_black_turtle	distractor	1	1	NA	NA	1	1	0	light turtle		1455302453783	light turtle	False	False	True	turtle	big	brown	FALSE	FALSE	TRUE	FALSE	FALSE
3747-d	1455302468415	13	colorSizeTrial	color42	big_white_teacup	target	4	4	NA	NA	big_pink_teacup	distractor	5	1	NA	NA	big_pink_teacup	distractor	2	5	NA	NA	small_pink_teacup	distractor	1	2	NA	NA	small_pink_teacup	distractor	3	3	NA	NA	1	1	0	white tea cup		1455302466902	white tea cup	False	True	False	teacup	big	white	TRUE	FALSE	FALSE	FALSE	TRUE
3747-d	1455302476519	14	colorSizeTrial	color41	big_blue_cap	target	3	4	NA	NA	small_orange_cap	distractor	5	2	NA	NA	big_orange_cap	distractor	1	5	NA	NA	small_orange_cap	distractor	2	3	NA	NA	small_orange_cap	distractor	4	1	NA	NA	1	1	0	blue 		1455302472693	blue 	False	True	False	cap	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302481164	15	colorSizeTrial	color41	big_brown_jacket	target	3	4	NA	NA	small_green_jacket	distractor	4	2	NA	NA	big_green_jacket	distractor	1	5	NA	NA	small_green_jacket	distractor	5	1	NA	NA	small_green_jacket	distractor	2	3	NA	NA	1	1	0	brown		1455302480040	brown	False	True	False	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302495741	17	colorSizeTrial	color21	big_purple_flower	target	2	2	NA	NA	big_red_flower	distractor	3	3	NA	NA	small_red_flower	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455302494428	purple	False	True	False	flower	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302513224	20	colorSizeTrial	color44	big_pink_golfball	target	1	5	NA	NA	big_blue_golfball	distractor	5	3	NA	NA	big_blue_golfball	distractor	3	2	NA	NA	big_blue_golfball	distractor	4	4	NA	NA	big_blue_golfball	distractor	2	1	NA	NA	1	1	0	pink		1455302512139	pink	False	True	False	golfball	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302527376	22	colorSizeTrial	size22	small_blue_toothbrush	target	4	4	NA	NA	big_blue_toothbrush	distractor	3	2	NA	NA	big_blue_toothbrush	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small brush		1455302523964	small brush	True	False	False	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
3747-d	1455302537598	24	colorSizeTrial	color43	big_blue_ornament	target	5	4	NA	NA	small_purple_ornament	distractor	1	5	NA	NA	big_purple_ornament	distractor	3	3	NA	NA	big_purple_ornament	distractor	2	1	NA	NA	big_purple_ornament	distractor	4	2	NA	NA	1	1	0	blue 		1455302536182	blue 	False	True	False	ornament	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302555060	26	colorSizeTrial	color32	big_black_comb	target	2	1	NA	NA	big_blue_comb	distractor	1	2	NA	NA	small_blue_comb	distractor	4	4	NA	NA	big_blue_comb	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black		1455302549193	black	False	True	False	comb	big	black	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302569090	28	colorSizeTrial	size41	small_blue_book	target	5	4	NA	NA	big_black_book	distractor	4	5	NA	NA	big_black_book	distractor	2	2	NA	NA	big_blue_book	distractor	3	1	NA	NA	big_black_book	distractor	1	3	NA	NA	1	1	0	small blue book		1455302567246	small blue book	True	True	True	book	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302593706	32	colorSizeTrial	size43	small_black_belt	target	4	5	NA	NA	big_black_belt	distractor	5	1	NA	NA	big_black_belt	distractor	3	4	NA	NA	big_black_belt	distractor	1	2	NA	NA	big_brown_belt	distractor	2	3	NA	NA	1	1	0	small black belt		1455302591721	small black belt	True	True	True	belt	small	black	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302612840	35	colorSizeTrial	size33	small_red_chair	target	4	1	NA	NA	big_red_chair	distractor	3	3	NA	NA	big_red_chair	distractor	2	4	NA	NA	big_red_chair	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red chair		1455302611698	small red chair	True	True	True	chair	small	red	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302650986	38	colorSizeTrial	size32	small_red_bike	target	1	1	NA	NA	big_red_bike	distractor	2	2	NA	NA	big_purple_bike	distractor	4	4	NA	NA	big_red_bike	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red bike small		1455302648796	red bike small	True	True	True	bike	small	red	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302663760	40	colorSizeTrial	color43	small_blue_cushion	target	4	4	NA	NA	small_orange_cushion	distractor	5	3	NA	NA	small_orange_cushion	distractor	3	1	NA	NA	big_orange_cushion	distractor	2	2	NA	NA	small_orange_cushion	distractor	1	5	NA	NA	1	1	0	blue pillow		1455302662485	blue pillow	False	True	False	cushion	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302675726	42	colorSizeTrial	size44	small_green_rock	target	2	5	NA	NA	big_green_rock	distractor	5	1	NA	NA	big_green_rock	distractor	1	2	NA	NA	big_green_rock	distractor	4	4	NA	NA	big_green_rock	distractor	3	3	NA	NA	1	1	0	small jade 		1455302674438	small jade 	True	False	False	rock	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
3747-d	1455302684959	43	colorSizeTrial	size21	small_red_stapler	target	2	3	NA	NA	big_red_stapler	distractor	4	4	NA	NA	big_purple_stapler	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red stapler		1455302682606	small red stapler	True	True	True	stapler	small	red	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302690501	44	colorSizeTrial	color44	big_pink_framee	target	3	5	NA	NA	big_green_framee	distractor	4	4	NA	NA	big_green_framee	distractor	5	1	NA	NA	big_green_framee	distractor	1	3	NA	NA	big_green_framee	distractor	2	2	NA	NA	1	1	0	pink frame		1455302688638	pink frame	False	True	False	framee	big	pink	TRUE	FALSE	TRUE	FALSE	FALSE
3747-d	1455302695813	45	colorSizeTrial	color21	big_pink_weddingcake	target	4	3	NA	NA	small_white_weddingcake	distractor	2	2	NA	NA	big_white_weddingcake	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink cake		1455302694148	pink cake	False	True	False	weddingcake	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302740263	51	colorSizeTrial	size33	small_blue_guitar	target	3	3	NA	NA	big_blue_guitar	distractor	4	4	NA	NA	big_blue_guitar	distractor	1	2	NA	NA	big_blue_guitar	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small blue guitar		1455302738965	small blue guitar	True	True	True	guitar	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302757603	54	colorSizeTrial	color33	big_red_candle	target	3	1	NA	NA	big_blue_candle	distractor	2	2	NA	NA	big_blue_candle	distractor	1	4	NA	NA	big_blue_candle	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink candle		1455302756300	pink candle	False	False	True	candle	big	red	TRUE	FALSE	TRUE	FALSE	FALSE
3747-d	1455302765639	55	colorSizeTrial	size41	small_purple_yarn	target	1	2	NA	NA	big_red_yarn	distractor	3	4	NA	NA	big_red_yarn	distractor	4	1	NA	NA	big_purple_yarn	distractor	2	5	NA	NA	big_red_yarn	distractor	5	3	NA	NA	1	1	0	small purple yarn		1455302763743	small purple yarn	True	True	True	yarn	small	purple	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302774566	56	colorSizeTrial	size42	big_blue_binder	target	1	4	NA	NA	small_blue_binder	distractor	3	1	NA	NA	small_green_binder	distractor	2	3	NA	NA	small_green_binder	distractor	4	2	NA	NA	small_blue_binder	distractor	5	5	NA	NA	1	1	0	big blue notebook		1455302773314	big blue notebook	True	True	False	binder	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302780631	57	colorSizeTrial	color32	big_pink_phone	target	2	1	NA	NA	big_white_phone	distractor	1	3	NA	NA	small_white_phone	distractor	4	2	NA	NA	big_white_phone	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink phone		1455302779296	pink phone	False	True	True	phone	big	pink	TRUE	FALSE	TRUE	FALSE	FALSE
3747-d	1455302800710	60	colorSizeTrial	color22	small_blue_butterfly	target	2	4	NA	NA	small_purple_butterfly	distractor	4	2	NA	NA	small_purple_butterfly	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue butterfly		1455302799465	blue butterfly	False	True	True	butterfly	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE
3747-d	1455302808247	61	colorSizeTrial	size42	small_green_pepper	target	2	5	NA	NA	big_green_pepper	distractor	1	4	NA	NA	big_red_pepper	distractor	3	2	NA	NA	big_green_pepper	distractor	4	3	NA	NA	big_red_pepper	distractor	5	1	NA	NA	1	1	0	green pepper small		1455302807085	green pepper small	True	True	True	pepper	small	green	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302814544	62	colorSizeTrial	color33	big_black_avocado	target	3	2	NA	NA	big_green_avocado	distractor	1	4	NA	NA	big_green_avocado	distractor	2	1	NA	NA	big_green_avocado	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black avocado		1455302812531	black avocado	False	True	True	avocado	big	black	TRUE	FALSE	TRUE	FALSE	FALSE
3747-d	1455302821315	63	colorSizeTrial	color31	big_orange_billiardball	target	3	4	NA	NA	small_purple_billiardball	distractor	1	2	NA	NA	big_purple_billiardball	distractor	2	3	NA	NA	small_purple_billiardball	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	orange ball		1455302820242	orange ball	False	True	False	billiardball	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302833582	65	colorSizeTrial	color22	small_pink_balloon	target	4	4	NA	NA	small_yellow_balloon	distractor	3	2	NA	NA	small_yellow_balloon	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink ballon		1455302831867	pink ballon	False	True	False	balloon	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302840634	66	colorSizeTrial	color31	big_blue_tack	target	2	4	NA	NA	big_red_tack	distractor	3	3	NA	NA	small_red_tack	distractor	4	1	NA	NA	small_red_tack	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue pin		1455302839205	blue pin	False	True	False	tack	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
3747-d	1455302852337	67	colorSizeTrial	size32	big_orange_coathanger	target	3	3	NA	NA	small_purple_coathanger	distractor	1	1	NA	NA	small_orange_coathanger	distractor	4	4	NA	NA	small_orange_coathanger	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	larger orange hanger		1455302850074	larger orange hanger	False	True	False	coathanger	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
3747-d	1455302873131	70	colorSizeTrial	size22	small_yellow_shoe	target	3	4	NA	NA	big_yellow_shoe	distractor	2	2	NA	NA	big_yellow_shoe	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small yellow shoe		1455302872125	small yellow shoe	True	True	True	shoe	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE
3747-d	1455302879493	71	colorSizeTrial	size31	big_red_bucket	target	1	4	NA	NA	small_red_bucket	distractor	4	2	NA	NA	small_pink_bucket	distractor	3	3	NA	NA	small_pink_bucket	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big red pail		1455302878627	big red pail	True	True	False	bucket	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
1997-d	1455300963432	1	colorSizeTrial	color41	small_purple_hairdryer	target	1	5	NA	NA	big_pink_hairdryer	distractor	2	3	NA	NA	big_pink_hairdryer	distractor	4	4	NA	NA	big_pink_hairdryer	distractor	5	2	NA	NA	small_pink_hairdryer	distractor	3	1	NA	NA	1	1	0	small purple		1455300960965	small purple	True	True	False	hairdryer	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
1997-d	1455300975465	2	colorSizeTrial	size33	big_blue_comb	target	3	4	NA	NA	small_blue_comb	distractor	2	1	NA	NA	small_blue_comb	distractor	4	2	NA	NA	small_blue_comb	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest		1455300973491	largest	False	False	False	comb	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
1997-d	1455301003188	5	colorSizeTrial	size31	big_pink_phone	target	1	1	NA	NA	small_pink_phone	distractor	3	3	NA	NA	small_white_phone	distractor	2	4	NA	NA	small_white_phone	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large pink		1455301001017	large pink	False	True	False	phone	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
1997-d	1455301012245	6	colorSizeTrial	size44	big_purple_ornament	target	2	2	NA	NA	small_purple_ornament	distractor	1	3	NA	NA	small_purple_ornament	distractor	4	5	NA	NA	small_purple_ornament	distractor	5	4	NA	NA	small_purple_ornament	distractor	3	1	NA	NA	1	1	0	biggest		1455301009960	biggest	False	False	False	ornament	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
1997-d	1455301020045	7	colorSizeTrial	size31	big_green_framee	target	2	2	NA	NA	small_pink_framee	distractor	4	4	NA	NA	small_green_framee	distractor	1	3	NA	NA	small_pink_framee	distractor	3	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large green		1455301018427	large green	False	True	False	framee	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
1997-d	1455301041243	10	colorSizeTrial	color44	big_white_shoe	target	3	3	NA	NA	big_yellow_shoe	distractor	4	4	NA	NA	big_yellow_shoe	distractor	1	1	NA	NA	big_yellow_shoe	distractor	5	2	NA	NA	big_yellow_shoe	distractor	2	5	NA	NA	1	1	0	white		1455301039442	white	False	True	False	shoe	big	white	TRUE	FALSE	FALSE	FALSE	FALSE
1997-d	1455301080281	15	colorSizeTrial	size42	small_white_weddingcake	target	5	4	NA	NA	big_pink_weddingcake	distractor	4	5	NA	NA	big_white_weddingcake	distractor	3	3	NA	NA	big_white_weddingcake	distractor	1	1	NA	NA	big_pink_weddingcake	distractor	2	2	NA	NA	1	1	0	small white		1455301078588	small white	True	True	False	weddingcake	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
1997-d	1455301089534	16	colorSizeTrial	size43	small_pink_golfball	target	5	2	NA	NA	big_pink_golfball	distractor	4	1	NA	NA	big_pink_golfball	distractor	2	3	NA	NA	big_blue_golfball	distractor	1	5	NA	NA	big_pink_golfball	distractor	3	4	NA	NA	1	1	0	smallest pink		1455301087863	smallest pink	False	True	False	golfball	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
1997-d	1455301097727	17	colorSizeTrial	color33	small_green_avocado	target	3	2	NA	NA	small_black_avocado	distractor	2	4	NA	NA	small_black_avocado	distractor	4	1	NA	NA	small_black_avocado	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	greenest		1455301095892	greenest	False	False	False	avocado	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
1997-d	1455301117757	20	colorSizeTrial	color43	big_green_jacket	target	4	4	NA	NA	small_brown_jacket	distractor	5	3	NA	NA	big_brown_jacket	distractor	3	1	NA	NA	big_brown_jacket	distractor	1	5	NA	NA	big_brown_jacket	distractor	2	2	NA	NA	1	1	0	green		1455301115750	green	False	True	False	jacket	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
1997-d	1455301123096	21	colorSizeTrial	color31	small_purple_stapler	target	2	4	NA	NA	big_red_stapler	distractor	1	1	NA	NA	small_red_stapler	distractor	3	3	NA	NA	big_red_stapler	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455301121791	purple	False	True	False	stapler	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
1997-d	1455301140649	24	colorSizeTrial	color22	big_purple_coathanger	target	3	4	NA	NA	big_orange_coathanger	distractor	2	3	NA	NA	big_orange_coathanger	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455301139309	purple	False	True	False	coathanger	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
